@relation 'MyLucene-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute commit_hour numeric
@attribute cumulative_bug_count numeric
@attribute change_log_length numeric
@attribute changed_LOC numeric
@attribute nd numeric
@attribute entropy numeric
@attribute la numeric
@attribute AGE {7938632.0,138.0,9707.0,8300.0,3937699.0,243437.0,243505.0,259621.0,2.8470231E7,242.0,582042.0,93843.0,0.0,2335332.0,1064838.0,712043.0,2276333.0,961875.0,4451746.0,774853.0,6931638.0,431175.0,5287162.0,5286572.0,1.2041838E7,4760979.0,2113213.0,1575119.0,4290911.0,2868435.0,4703288.0,544814.0,3254401.0,1283829.0,3491681.0,null}
@attribute CountDeclClassVariable_delta numeric
@attribute CountSemicolon_delta numeric
@attribute CountDeclmethodNameDefault_delta numeric
@attribute SumCyclomaticModified_delta numeric
@attribute CountLineCodeDecl_delta numeric
@attribute CountLineCode_delta numeric
@attribute CountDeclInstancemethodName_delta numeric
@attribute CountLineBlank_delta numeric
@attribute CountLine_delta numeric
@attribute CountDeclClassmethodName_delta numeric
@attribute CountDeclmethodNamePrivate_delta numeric
@attribute CountDeclmethodNamePublic_delta numeric
@attribute CountDeclClass_delta numeric
@attribute CountDeclmethodNameProtected_delta numeric
@attribute CountStmt_delta numeric
@attribute s13 numeric
@attribute s18 numeric
@attribute s46 numeric
@attribute s50 numeric
@attribute s75 numeric
@attribute s94 numeric
@attribute s112 numeric
@attribute s118 numeric
@attribute s145 numeric
@attribute s162 numeric
@attribute s174 numeric
@attribute s252 numeric
@attribute s263 numeric
@attribute s286 numeric
@attribute s319 numeric
@attribute s344 numeric
@attribute s370 numeric
@attribute s394 numeric
@attribute s418 numeric
@attribute s423 numeric
@attribute s464 numeric
@attribute s487 numeric
@attribute s500 numeric
@attribute s562 numeric
@attribute s569 numeric
@attribute s620 numeric
@attribute s755 numeric
@attribute s768 numeric
@attribute s782 numeric
@attribute s783 numeric
@attribute s792 numeric
@attribute s980 numeric
@attribute s1095 numeric
@attribute s1262 numeric
@attribute s1267 numeric
@attribute s1275 numeric
@attribute s1277 numeric
@attribute s1306 numeric
@attribute s1308 numeric
@attribute s1351 numeric
@attribute s1420 numeric
@attribute s1427 numeric
@attribute s1631 numeric
@attribute s1733 numeric
@attribute s2030 numeric
@attribute s2218 numeric
@attribute s2245 numeric
@attribute s2584 numeric
@attribute s2959 numeric
@attribute s2984 numeric
@attribute s3207 numeric
@attribute s3266 numeric
@attribute s3336 numeric
@attribute s3719 numeric
@attribute s4101 numeric
@attribute s5029 numeric
@attribute s5652 numeric
@attribute s6776 numeric
@attribute s6826 numeric
@attribute s6890 numeric
@attribute s6960 numeric
@attribute s7053 numeric
@attribute s7068 numeric
@attribute s7237 numeric
@attribute s7729 numeric
@attribute s9832 numeric
@attribute bug_introducing {0,1}

@data
15,1,182,53,1,0.648126,25,null,0,-6,2,-1,-3,-5,0,0,-3,0,-2,0,0,0,-7,1,111,0,0,0,2,0,0,0,15,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,182,119,1,0.648126,119,null,1,49,0,17,28,83,8,20,119,1,2,6,1,1,67,1,121,0,0,0,2,0,0,0,12,0,12,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,3,182,4,1,0.648126,2,null,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,111,0,0,0,8,1,0,0,13,1,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
15,1,226,28,1,0.216397,19,null,0,6,0,2,0,10,0,0,10,0,0,0,0,0,9,1,141,0,0,0,11,3,0,1,18,0,21,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,18,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1
15,6,226,1,1,0.216397,1,null,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,141,0,0,0,9,1,0,1,14,0,15,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,18,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,161,0,1,0,0,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,151,0,0,0,58,14,0,17,49,12,45,0,0,0,9,0,1,0,0,0,3,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,1,59,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,12,209,5,2,0.788078,3,null,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,131,0,0,1,32,4,0,50,55,2,46,0,0,0,15,0,86,0,0,0,0,0,0,0,0,10,0,0,2,1,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,4,209,2,2,0.788078,1,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131,0,0,0,10,0,0,1,11,0,14,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,5,209,14,2,0.788078,8,null,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,111,0,0,0,5,4,0,10,4,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,4,209,2,2,0.788078,1,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131,0,0,0,39,1,0,1,6,0,15,0,0,0,4,1,1,0,0,2,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,3,209,19,2,0.788078,12,null,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,121,0,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,1,161,61,1,0,7,null,0,0,0,0,0,0,0,-1,-47,0,0,0,0,0,0,1,151,0,0,0,1,0,0,0,11,0,12,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,6,220,51,1,0,47,null,0,5,0,5,13,24,4,4,43,0,0,0,0,4,10,0,1101,0,0,0,16,2,0,22,77,1,37,0,8,0,34,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,3,171,1,1,0,1,null,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,161,0,0,0,6,1,0,2,43,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,7,0,2,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,23,182,115,1,0,110,null,0,11,0,11,10,32,10,9,105,0,0,10,0,0,22,1,141,0,0,0,37,5,5,37,35,3,154,0,0,0,19,0,1,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,20,31,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,2,0,0,0,1
9,6,300,41,1,0,33,null,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,1101,0,0,0,32,2,0,30,76,1,37,0,8,0,34,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,6,216,62,1,0,57,null,0,5,0,5,13,24,4,4,52,0,0,0,0,4,10,1,1101,0,0,0,16,2,0,25,80,1,39,0,8,0,34,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4,211,2,1,0,1,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131,0,0,0,18,0,0,1,11,0,16,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,4,250,2,1,0,1,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111,0,0,0,24,0,0,0,16,0,23,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,174,6,1,0,6,null,0,1,0,1,0,4,0,1,7,0,0,0,0,0,2,1,12,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
17,0,375,5,1,0,2,null,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,1,11,0,0,0,22,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,3,547,37,1,0,34,null,0,12,0,4,9,20,2,6,31,0,0,2,1,0,17,1,19,0,0,0,511,36,0,22,120,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,4,188,31,1,0,27,null,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,131,0,0,0,39,1,0,1,6,0,15,0,0,0,4,1,1,0,0,2,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,6,230,36,1,0,24,null,0,2,0,1,0,4,0,0,12,0,0,0,0,0,3,1,1141,0,0,0,18,2,0,25,81,11,39,0,8,0,34,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,11,190,2,1,0,1,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,141,0,0,0,6,0,0,6,0,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,2,158,2,1,0,1,null,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,13,0,0,0,3,0,0,3,14,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1
11,9,199,6,1,0,4,null,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,161,0,0,0,6,2,0,3,0,0,111,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,183,2,1,0,1,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121,0,0,0,1,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3,199,6,5,0.988603,3,null,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,161,0,0,0,10,2,0,5,2,0,111,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,1,199,6,5,0.988603,3,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121,0,0,0,7,0,0,3,3,1,16,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,199,6,5,0.988603,3,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,141,0,0,0,9,2,0,3,5,0,110,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,199,4,5,0.988603,2,null,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,161,0,0,0,11,2,0,7,4,0,111,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,199,4,5,0.988603,2,null,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,161,0,0,0,8,2,0,4,0,0,112,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,4,205,9,1,0,4,null,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,161,0,0,0,10,0,0,2,4,1,17,0,0,0,13,0,2,0,0,7,0,21,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,6,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,1
22,3,183,4,1,0,2,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111,0,0,1,21,0,0,12,2,0,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,16,185,15,1,0,11,null,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,121,0,0,0,13,1,0,6,33,3,22,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,159,6,1,0,3,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131,0,0,5,15,0,0,1,2,0,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,4,147,8,1,0,4,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131,0,0,0,47,1,0,1,6,0,15,0,0,0,4,1,1,0,0,2,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,163,33,1,0.834085,33,null,0,3,0,1,4,5,1,4,33,0,0,1,1,0,4,1,121,0,0,0,12,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,163,94,1,0.834085,94,null,0,29,1,9,22,54,6,17,92,0,0,5,2,0,32,1,141,0,0,0,12,0,0,0,10,0,14,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1
23,1,163,86,1,0.834085,86,null,0,22,0,9,18,43,6,19,86,0,0,6,2,0,31,1,1101,0,0,0,12,0,0,0,2,0,14,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1
23,1,163,363,1,0.834085,363,null,1,120,0,44,68,196,11,71,363,5,7,8,1,1,164,1,141,0,0,0,128,4,0,6,54,0,20,0,0,0,20,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,1,163,64,1,0.834085,64,null,0,9,0,5,6,21,1,12,64,0,0,1,1,0,15,1,11,0,0,0,16,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,0,163,41,1,0.834085,41,null,0,7,1,2,9,14,2,8,41,0,0,0,1,1,10,1,11,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,163,132,1,0.834085,132,null,0,37,0,15,17,65,2,29,132,2,2,2,1,0,53,1,11,0,0,0,14,0,0,0,14,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,6,286,264,1,0,185,null,1,5,0,12,5,27,5,13,106,0,5,0,0,0,13,1,131,0,0,9,38,7,0,18,35,0,9,0,0,0,37,0,0,0,0,4,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,19,12,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
23,6,174,7,1,0,2,null,0,0,0,0,0,-2,0,-1,-3,0,0,0,0,0,0,1,111,0,0,3,18,3,0,9,13,1,7,0,0,0,18,0,0,0,0,2,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,7,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,137,8,1,0,4,null,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,131,0,0,0,8,0,0,1,15,0,14,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,150,3,1,0,2,null,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,141,0,0,0,3,0,0,1,8,0,5,0,0,0,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,7,256,53,1,0,47,null,0,23,0,7,6,38,0,1,41,0,0,0,0,0,30,1,1111,0,0,0,16,2,0,23,92,3,39,1,8,0,34,1,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,8,251,4,1,0,4,null,0,1,0,1,0,2,0,2,4,0,0,0,0,0,2,1,121,0,0,0,2,1,0,4,12,0,16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,14,238,4,2,1,2,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,171,0,0,0,6,3,0,1,44,2,21,0,0,0,17,0,19,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,35,26,0,0,0,0,0,0,0,17,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0
21,23,238,4,2,1,2,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1121,0,0,0,12,0,1,18,32,1,33,0,0,3,15,0,27,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,22,35,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22,1,257,13,1,0,11,null,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,1,141,0,0,0,6,2,0,7,23,0,16,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,14,202,4,2,0.918296,2,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,171,0,0,0,6,3,0,0,44,2,21,0,0,0,17,0,19,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,37,26,4,0,0,0,0,0,0,17,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0
18,23,202,8,2,0.918296,4,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1121,0,0,0,12,0,1,8,32,1,33,0,0,3,15,0,27,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,28,35,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,3,212,8,1,0,7,null,0,3,0,1,1,5,0,1,6,0,0,0,0,0,4,1,15,0,0,0,1,0,0,2,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,23,210,2,1,0,1,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,141,0,0,0,130,5,5,27,34,2,44,0,0,0,19,0,1,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,22,31,3,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22,14,249,6,1,0.970951,6,null,0,2,0,2,0,4,0,2,6,0,0,0,0,0,4,1,171,0,0,0,6,3,0,0,48,2,21,0,0,0,17,0,19,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,33,26,2,0,0,0,0,0,0,17,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0
22,4,249,4,1,0.970951,4,null,0,1,0,1,0,2,0,2,4,0,0,0,0,0,2,1,111,0,0,0,3,5,0,2,32,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,1,18,17,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
14,3,233,2,2,0.17387,2,null,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,111,0,0,0,2,0,0,2,5,0,7,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3,233,5,2,0.17387,4,null,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,131,0,0,0,2,0,0,1,2,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,233,169,2,0.17387,169,null,0,49,0,21,28,101,3,21,169,2,0,5,1,0,69,1,141,0,0,0,4,0,0,12,24,0,12,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,6,150,2,1,0,1,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111,0,0,3,18,3,0,9,13,0,7,0,0,0,18,0,0,0,0,2,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,7,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,170,4,1,0.895754,2,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111,0,0,0,4,6,0,0,11,4,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,6,170,9,1,0.895754,9,null,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,111,0,0,3,18,3,0,9,19,0,7,0,0,0,18,0,0,0,0,2,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,7,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,170,3,1,0.895754,3,null,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,111,0,0,0,7,2,0,1,15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,6,150,4,1,0,2,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111,0,0,3,18,3,0,9,20,0,7,0,0,0,18,0,0,0,0,2,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,7,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
